date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-02-11,50290.3566221768,795.901922975909,62.58095267209936,51148.8394978248,79739.52032545762,79952.67183932674,13.360579135802595,328.41742616314025,22506.217086245335,18089.199227279252,1,0,1702.949668250554,1859.434793338852,1391.9717899980176,10800.0,833.3333333333333,833.3333333333333,0.0,0.2900628999341279
2025-02-12,49815.667403782434,1622.0068121883603,60.17480597879714,51497.849021949594,78986.86011580417,79405.56856814034,12.846884282407586,52.05427951247009,21739.217845552317,17639.592805975364,1,0,1859.434793338852,1825.1832921410833,1635.6469733627064,10395.550151845453,833.3333333333333,833.3333333333333,0.0,0.29714819975197315
2025-02-13,48647.57077622233,636.7964469150551,0.0,49284.367223137386,77388.52310082594,76831.49201535305,0.0,1312.2841340497384,20816.60346159741,16626.874596960766,0,0,1825.1832921410833,2085.821299844567,1735.0588473015764,10800.0,833.3333333333333,811.2172222222223,0.0,0.26593589992262423
2025-02-14,18455.56942596519,1221.7086160357157,0.0,19677.278042000908,35072.768363809875,36026.50082393463,0.0,2845.6133831657817,17751.769158205097,14372.683534102918,0,0,2085.821299844567,2092.765171003694,1438.2293269597312,10800.0,833.3333333333333,559.76725,0.0,0.22306330013088882
2025-02-15,18592.722103018612,401.3175531795696,0.0,18994.039656198183,35070.44072597418,35424.67130853278,0.0,3314.4221832886983,17272.667272983483,14442.509247739403,0,0,2092.765171003694,1590.9332192006038,1590.9332192006038,10800.0,833.236311111111,547.3166666666666,0.0,0.23946430021896958
2025-02-16,48990.303421408964,2665.3176708687342,565.4914600811287,52221.11255235883,78000.48953709041,79946.96124548028,139.33897352885992,205.19777929079362,21994.058418816567,17490.335079098208,2,0,1590.9332192006038,1951.8801526930677,1200.0,10381.536313787652,833.3333333333333,833.3333333333333,0.0,0.24460179987363517
2025-02-17,48730.51573493554,1256.995624056652,0.0,49987.5113589922,77726.67669324041,74854.11163239041,0.0,548.0584758844628,18417.964305814225,15295.77431597494,0,0,1951.8801526930677,1532.7432323981598,1498.9715175216163,10373.148298061102,833.3333333333333,804.1549999999999,0.0,0.26403389987535775
2025-02-18,46745.97187575455,2395.1093719102673,0.0,49141.08124766481,74772.56119107264,76836.0875652608,0.0,55.313752318118304,21384.248992185643,16694.862962576313,0,0,1532.7432323981598,2228.719589169335,1532.7432323981598,10731.908604466313,833.3333333333333,818.3170671728393,0.0,0.26689800014719367
2025-02-19,46841.69138917549,2786.7547961816954,201.5352434170837,49829.98142877427,74786.07992856763,77122.35190308557,46.01786583333342,667.6798699513504,22076.855759952316,18455.49324431809,1,0,2228.719589169335,1591.7861683285378,1250.7723670021853,10800.0,833.3333333333333,833.3333333333333,0.0,0.2611356999259442
2025-02-20,47238.49108851061,1435.5127186290938,35.055008523900014,48709.0588156636,75657.31715285544,76972.1463938532,7.4839898641972695,1226.9114797840948,22134.480016720456,17374.89484612049,1,0,1591.7861683285378,2207.379465465299,1398.1496302323412,10800.0,833.3333333333333,833.3333333333333,0.0,0.24993170029483736
2025-02-21,17956.85399887328,478.7178641583028,0.0,18435.571863031582,34140.9841810835,34558.19178787585,0.0,5824.48099702439,16859.36854225035,13685.919784732227,0,0,2207.379465465299,2174.233614899255,1691.6258871057405,10800.0,818.5605722222223,535.038,0.0,0.22833820013329387
2025-02-22,17924.685084883182,560.3399113815783,0.0,18485.02499626476,34108.691484775445,34589.33697948852,0.0,3860.2573149230147,16723.74749690542,13839.430715673247,0,0,2174.233614899255,1848.4611224771968,1738.7818956022863,10800.0,833.3333333333333,530.305,0.0,0.24671299965120852
2025-02-23,47039.30817160324,798.0261134639229,0.0,47837.33428506716,75413.43637133422,75806.72976177232,0.0,270.477211644696,21511.26738227042,17506.868515476137,0,0,1848.4611224771968,1756.5256382137622,1586.8280298274149,10800.0,833.3333333333333,792.1227777777777,0.0,0.3009345999453217
2025-02-24,46812.97377658381,-549.853255950866,0.0,46263.12052063294,74611.7145425984,72440.26410467808,0.0,395.9075474382687,19941.11117329557,16099.788232722422,0,0,1756.5256382137622,1814.8721022659802,1619.7101373894373,10800.0,833.3333333333333,810.5166774444442,0.0,0.2918408000841737
2025-02-25,46254.78740348734,-565.112344951071,85.66246138751052,45775.33751992378,74074.7467594314,71139.97415255682,19.559872448341252,1590.467723594271,19480.696777677353,15732.953709599798,1,0,1814.8721022659802,1866.4395248424873,1644.1042646254675,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.23537009954452515
2025-02-26,44450.35787116178,2635.756637011428,0.0,47086.11450817321,71383.9017195656,73774.13776376934,0.0,820.3754261641603,21309.03694008264,17170.12263581079,0,0,1866.4395248424873,1966.6587311270926,1650.081718705048,10800.0,833.3333333333333,818.5968999999998,0.0,0.26319219963625073
2025-02-27,44401.746500171015,567.6612877580574,895.5915339929452,45864.99932192202,71281.16258739648,71197.67173825207,181.04972932603891,266.23704094183665,21997.118948152813,17841.218721516536,3,0,1966.6587311270926,1940.4894272240294,1200.0,10605.391260525925,833.3333333333333,827.4463444444443,1.1368683772161603e-13,0.24336319998838007
2025-02-28,17653.294918256077,2.722711624449161,0.0,17656.017629880527,33701.36920473495,33585.493672399396,0.0,7059.403750539286,16948.32989694653,13714.833525086418,0,0,1940.4894272240294,1955.2824177132175,1566.575356293465,10800.0,833.3333333333333,520.9738,0.0,0.20416589989326894
2025-03-01,17615.375792447998,-430.365981007047,2882.071675802221,20067.081487243173,33631.05620911804,32738.446209695285,511.3831779457236,7089.045844222222,15930.557854529896,13428.54024444444,7,0,1955.2824177132175,1372.1842151851852,1200.0,10800.0,833.3333333333333,478.9468333333333,5.684341886080802e-14,0.24570329976268113
2025-03-02,45687.13156700105,5186.065596347571,18618.763515069433,69491.96067841805,73353.54912814469,73967.35704209784,3585.466805555554,860.0516657740073,22933.906756717406,18599.441641504676,16,0,1372.1842151851852,1346.6540278923212,1200.0,10800.0,833.3333333333333,799.8823166666666,0.0,0.24356660014018416
2025-03-03,46931.46207711156,5694.696663736484,10030.516512919796,62656.67525376784,75349.447431468,74296.88672774569,2075.5797175963653,358.6541510800813,21481.95816528409,17485.292504355442,13,0,1346.6540278923212,1252.3135940308487,1200.0,10800.0,833.3333333333333,826.3077166666667,0.0,0.29357860004529357
2025-03-04,45542.06382361949,1389.0688447323778,0.0,46931.13266835187,72953.55228940042,74235.22195590238,0.0,10.771011111111193,21959.76203689871,16934.76902544077,0,0,1252.3135940308487,2199.6893989721666,1252.3135940308487,10508.695856774131,833.3333333333333,830.3615994444446,0.0,0.29478269978426397
2025-03-05,45354.557335157275,1976.6600482639765,14.952690000000366,47346.17007342125,72721.89476562914,70861.08338361356,3.286666666666747,787.8565760609923,19262.59222353623,15316.550765983668,1,0,2199.6893989721666,2517.632660172918,1758.3968174306315,10213.352326273458,833.3333333333333,833.3333333333333,0.0,0.2828684002161026
2025-03-06,44176.93732583789,1077.512507349697,0.0,45254.44983318759,70896.94210828932,71046.30986713007,0.0,873.0333295316416,20769.270962946175,16536.64855868108,0,0,2517.632660172918,2835.92257273439,2091.6785440769345,10800.0,833.3333333333333,772.4456333333333,0.0,0.27074959967285395
2025-03-07,16760.11560122127,-88.00386822356552,0.0,16672.111732997706,31579.693809186618,31370.890629630467,0.0,8290.432961422497,14469.862361969299,12311.690227094663,0,0,2835.92257273439,2179.142890623801,1882.479667352196,10800.0,833.3333333333333,456.53116666666665,0.0,0.25442860019393265
2025-03-08,16316.744332654453,2803.2674787340266,0.0,19120.01181138848,30937.714186449637,33274.669983243846,0.0,11458.39918652114,13779.557428569817,11026.426148513778,0,0,2179.142890623801,2329.1599668768827,2077.513625484813,10800.0,833.3333333333333,464.6276666666667,0.0,0.23255720012821257
2025-03-09,42966.08508034194,7614.089609056891,0.0,50580.17468939883,69384.56444355035,72719.34121419664,0.0,6187.9688211445555,16281.559190804199,13083.71184775211,0,0,2329.1599668768827,2445.1056299872016,1826.7213459827963,10800.0,833.3333333333333,775.021111111111,0.0,0.3040078997146338
2025-03-10,41520.90378018665,18466.817538382093,0.0,59987.72131856874,66902.44970377142,80732.86818973601,0.0,9840.23542336323,15526.21325381966,12675.65193744687,0,0,2445.1056299872016,2334.639850150598,1882.7104266438535,10800.0,833.3333333333333,801.992222222222,0.0,0.31742019997909665
2025-03-11,40201.62657328449,19865.709623712988,0.0,60067.33619699748,64490.86424117542,79932.38749739382,0.0,12802.204634242655,14852.302429933037,11661.038366781879,0,0,2334.639850150598,2745.0027406660183,1989.0205942782331,10800.0,833.3333333333333,777.9016666666666,0.0,0.29843830014579
2025-03-12,41411.6152166954,17145.665543313735,0.0,58557.28076000913,66831.68056918916,78928.70235730821,0.0,14348.648986182252,13791.910282908975,11647.39159511635,0,0,2745.0027406660183,2216.1757784881465,1696.2817807476738,10800.0,832.4665333333332,795.64,0.0,0.2762029997538775
